,ds,yhat,yhat_lower,yhat_upper
173,2021-09-02,245.0643249998238,181.35188611159757,309.6356081806064
174,2021-09-03,232.5923831639466,166.95635363307917,296.3164145196705
175,2021-09-06,230.77091690278903,163.78376753030918,294.8304170635162
176,2021-09-07,227.4334213561848,163.24363848501665,289.51598693365287
177,2021-09-08,248.4168504163167,188.05686752367572,310.3185436585695
178,2021-09-09,241.76126350714298,183.48336078968845,302.2528187049332
179,2021-09-10,230.33911184396837,167.75210690114005,298.5212762755456
180,2021-09-13,232.06129052604825,168.6239727619848,299.10476441829013
181,2021-09-14,229.8567638982886,168.15808657127678,291.9754694729237
182,2021-09-15,251.85184599606328,186.61139857261932,314.44148823461643
183,2021-09-16,246.06549476802766,185.25615338016658,306.68978355260913
184,2021-09-17,235.32262822373346,170.5114495931952,296.82172835951565
185,2021-09-20,237.65944452101544,176.3030717749461,297.2830422962264
186,2021-09-21,235.15070157879885,173.86804988199813,302.8750629687142
187,2021-09-22,256.57772120455604,199.60696528588414,320.3116007435185
188,2021-09-23,249.99698554081394,189.51853693874486,313.6923192646766
189,2021-09-24,238.24599340704526,177.04418828311142,300.21532836231034
190,2021-09-27,236.5783653051656,170.55278874563643,296.1717669512485
191,2021-09-28,232.55161023008787,168.81074580921523,293.7841883909336
192,2021-09-29,252.43477815351983,191.90888570883615,314.3090690887253
193,2021-09-30,244.35569262258625,178.24914937005713,309.0058573872438
194,2021-10-01,231.18932539555357,170.36668094234574,291.0664650615291
195,2021-10-04,226.17855353114433,161.2734811681079,287.9174212063613
196,2021-10-05,221.46608999696699,159.06048731216197,283.2658134664552
197,2021-10-06,240.91143645662228,177.67335488182806,305.7860507030571
198,2021-10-07,232.68110405734365,166.34968358973126,296.64961927413157
199,2021-10-08,219.64733291139652,157.84470501079153,283.9761851562821
200,2021-10-11,216.65500809025355,152.0083300556849,281.1319903896882
201,2021-10-12,213.10300273165942,153.93678656716835,275.98447414078424
202,2021-10-13,233.89302010852012,167.45765778455228,297.06085399844227
203,2021-10-14,227.1761497625522,163.34587981177677,287.39061359043274
204,2021-10-15,215.77132929084968,149.98399131755616,275.6184411435612
205,2021-10-18,217.85512982168433,151.63369914967078,280.7844921004022
206,2021-10-19,215.90221513252573,154.16913081794735,281.0664025660545
207,2021-10-20,238.15532557791255,179.36283632392693,304.0758967222889
208,2021-10-21,232.74653815317038,171.1968836008731,297.1747510716342
209,2021-10-22,222.44777781759402,156.98895837148424,286.31446253486297
210,2021-10-25,226.3393394654869,165.54981810505922,288.1475558374027
211,2021-10-26,224.4408461020413,164.98318227936238,285.57984484177604
212,2021-10-27,246.45839034203982,183.4414112093995,309.6275769565518
213,2021-10-28,240.55724826956398,174.87167486566688,300.7812418406875
214,2021-10-29,229.51776849647135,164.16464372189094,287.24061194117195
215,2021-11-01,229.96579234663105,170.50039552435612,290.0475182249922
216,2021-11-02,226.6488439273614,163.5865451466165,285.2993232024274
217,2021-11-03,247.17758908569812,187.00438538998196,311.95464190202375
218,2021-11-04,239.78998581123486,175.84716801847514,304.9127638649893
219,2021-11-05,227.30645067978742,166.54841235605454,292.42483556898236
220,2021-11-08,224.12521769126135,158.08045509233065,288.43477186487604
221,2021-11-09,219.97978987171268,153.75038110463507,280.94877875540556
222,2021-11-10,239.91561815986913,177.8298163262466,301.5502378983624
223,2021-11-11,232.2166879844596,171.25693816835982,297.0011669888419
224,2021-11-12,219.7079744732528,157.0032768694841,284.2595152382987
225,2021-11-15,218.1515113273639,157.4849426175018,284.07276275897607
226,2021-11-16,215.07940166610248,150.83967269236697,275.3100567196211
227,2021-11-17,236.30045189963832,170.3709345093413,300.69550757195526
228,2021-11-18,230.08428249711807,163.76085768317532,292.74002875727257
229,2021-11-19,219.20185116859267,156.1865272416595,282.03089558631325
230,2021-11-22,222.84667561954154,159.4498743073251,283.9692706844235
